name,mos
HowTo_720P-2cc6_crf_10_ss_00_t_20.0.mp4,2.814
HowTo_720P-37d0_crf_10_ss_00_t_20.0.mp4,4.429
HowTo_720P-3813_crf_10_ss_00_t_20.0.mp4,3.072
HowTo_720P-3a5d_crf_10_ss_00_t_20.0.mp4,2.536
HowTo_720P-479b_crf_10_ss_00_t_20.0.mp4,3.62
HowTo_720P-483c_crf_10_ss_00_t_20.0.mp4,3.485
HowTo_720P-4d55_crf_10_ss_00_t_20.0.mp4,3.947
HowTo_720P-4d9e_crf_10_ss_00_t_20.0.mp4,3.688
HowTo_720P-6323_crf_10_ss_00_t_20.0.mp4,3.732
HowTo_720P-6791_crf_10_ss_00_t_20.0.mp4,2.263
HowTo_720P-7782_crf_10_ss_00_t_20.0.mp4,3.761
HowTo_720P-7878_crf_10_ss_00_t_20.0.mp4,3.674
HowTo_720P-7c38_crf_10_ss_00_t_20.0.mp4,4.074
Lecture_1080P-011f_crf_10_ss_00_t_20.0.mp4,3.59
Lecture_1080P-0201_crf_10_ss_00_t_20.0.mp4,3.826
Lecture_1080P-0c8a_crf_10_ss_00_t_20.0.mp4,4.55
Lecture_1080P-1709_crf_10_ss_00_t_20.0.mp4,4.172
Lecture_1080P-1969_crf_10_ss_00_t_20.0.mp4,3.649
Lecture_360P-03bc_crf_10_ss_00_t_20.0.mp4,2.762
Lecture_360P-051a_crf_10_ss_00_t_20.0.mp4,2.64
Lecture_360P-114f_crf_10_ss_00_t_20.0.mp4,4.172
Lecture_360P-20c3_crf_10_ss_00_t_20.0.mp4,3.133
Lecture_360P-2276_crf_10_ss_00_t_20.0.mp4,3.742
Lecture_360P-27db_crf_10_ss_00_t_20.0.mp4,3.092
Lecture_360P-2c55_crf_10_ss_00_t_20.0.mp4,3.717
Lecture_360P-2d1f_crf_10_ss_00_t_20.0.mp4,3.62
Lecture_360P-30eb_crf_10_ss_00_t_20.0.mp4,3.35
Lecture_360P-311d_crf_10_ss_00_t_20.0.mp4,3.603
Lecture_360P-3590_crf_10_ss_00_t_20.0.mp4,3.703
Lecture_360P-44c2_crf_10_ss_00_t_20.0.mp4,3.389
Lecture_360P-4bb4_crf_10_ss_00_t_20.0.mp4,3.822
Lecture_360P-4f00_crf_10_ss_00_t_20.0.mp4,3.172
Lecture_360P-506c_crf_10_ss_00_t_20.0.mp4,3.168
Lecture_360P-5594_crf_10_ss_00_t_20.0.mp4,3.367
Lecture_360P-5779_crf_10_ss_00_t_20.0.mp4,3.069
Lecture_360P-5aea_crf_10_ss_00_t_20.0.mp4,3.088
Lecture_360P-5d0a_crf_10_ss_00_t_20.0.mp4,3.416
Lecture_360P-6656_crf_10_ss_00_t_20.0.mp4,3.458
Lecture_360P-6d29_crf_10_ss_00_t_20.0.mp4,2.99
Lecture_360P-7550_crf_10_ss_00_t_20.0.mp4,3.033
Lecture_360P-7a57_crf_10_ss_00_t_20.0.mp4,3.493
Lecture_360P-7f7e_crf_10_ss_00_t_20.0.mp4,3.679
Lecture_480P-02f2_crf_10_ss_00_t_20.0.mp4,3.261
Lecture_480P-11df_crf_10_ss_00_t_20.0.mp4,3.514
Lecture_480P-181a_crf_10_ss_00_t_20.0.mp4,1.785
Lecture_480P-1ec3_crf_10_ss_00_t_20.0.mp4,3.186
Lecture_480P-2513_crf_10_ss_00_t_20.0.mp4,1.879
Lecture_480P-2655_crf_10_ss_00_t_20.0.mp4,3.261
Lecture_480P-2ed0_crf_10_ss_00_t_20.0.mp4,1.453
Lecture_480P-369f_crf_10_ss_00_t_20.0.mp4,4.193
Lecture_480P-3bdc_crf_10_ss_00_t_20.0.mp4,3.168
Lecture_480P-41b7_crf_10_ss_00_t_20.0.mp4,3.328
Lecture_480P-4272_crf_10_ss_00_t_20.0.mp4,3.457
Lecture_480P-42c3_crf_10_ss_00_t_20.0.mp4,3.451
Lecture_480P-4bc3_crf_10_ss_00_t_20.0.mp4,3.93
Lecture_480P-4c86_crf_10_ss_00_t_20.0.mp4,3.666
Lecture_480P-5aee_crf_10_ss_00_t_20.0.mp4,2.606
Lecture_480P-5cd7_crf_10_ss_00_t_20.0.mp4,4.024
Lecture_480P-5f3a_crf_10_ss_00_t_20.0.mp4,2.324
Lecture_480P-6191_crf_10_ss_00_t_20.0.mp4,3.502
Lecture_480P-6b1e_crf_10_ss_00_t_20.0.mp4,3.368
Lecture_480P-71c0_crf_10_ss_00_t_20.0.mp4,3.249
Lecture_480P-71d6_crf_10_ss_00_t_20.0.mp4,3.275
Lecture_480P-7205_crf_10_ss_00_t_20.0.mp4,3.417
Lecture_480P-73f6_crf_10_ss_00_t_20.0.mp4,3.256
Lecture_480P-74cf_crf_10_ss_00_t_20.0.mp4,3.428
Lecture_480P-74ea_crf_10_ss_00_t_20.0.mp4,3.258
Lecture_480P-7d77_crf_10_ss_00_t_20.0.mp4,3.598
Lecture_480P-7e55_crf_10_ss_00_t_20.0.mp4,3.538
Lecture_480P-7eec_crf_10_ss_00_t_20.0.mp4,3.015
Lecture_720P-003a_crf_10_ss_00_t_20.0.mp4,3.812
Lecture_720P-07e0_crf_10_ss_00_t_20.0.mp4,4.082
Lecture_720P-094d_crf_10_ss_00_t_20.0.mp4,3.616
Lecture_720P-0f64_crf_10_ss_00_t_20.0.mp4,3.58
Lecture_720P-1033_crf_10_ss_00_t_20.0.mp4,3.541
Lecture_720P-10bc_crf_10_ss_00_t_20.0.mp4,3.116
Lecture_720P-11e7_crf_10_ss_00_t_20.0.mp4,2.569
Lecture_720P-1e62_crf_10_ss_00_t_20.0.mp4,3.958
Lecture_720P-1f22_crf_10_ss_00_t_20.0.mp4,4.233
Lecture_720P-2442_crf_10_ss_00_t_20.0.mp4,3.39
Lecture_720P-2b0f_crf_10_ss_00_t_20.0.mp4,3.852
Lecture_720P-2f38_crf_10_ss_00_t_20.0.mp4,3.552
Lecture_720P-2f8c_crf_10_ss_00_t_20.0.mp4,3.839
Lecture_720P-3b7f_crf_10_ss_00_t_20.0.mp4,4.106
Lecture_720P-3f9f_crf_10_ss_00_t_20.0.mp4,3.479
Lecture_720P-4c87_crf_10_ss_00_t_20.0.mp4,3.743
Lecture_720P-50b9_crf_10_ss_00_t_20.0.mp4,3.579
Lecture_720P-5120_crf_10_ss_00_t_20.0.mp4,4.295
Lecture_720P-53a1_crf_10_ss_00_t_20.0.mp4,3.586
Lecture_720P-5725_crf_10_ss_00_t_20.0.mp4,4.262
Lecture_720P-5c7e_crf_10_ss_00_t_20.0.mp4,3.846
Lecture_720P-6016_crf_10_ss_00_t_20.0.mp4,3.043
Lecture_720P-6951_crf_10_ss_00_t_20.0.mp4,4.163
Lecture_720P-7189_crf_10_ss_00_t_20.0.mp4,3.869
Lecture_720P-7e40_crf_10_ss_00_t_20.0.mp4,4.246
LiveMusic_1080P-14af_crf_10_ss_00_t_20.0.mp4,4.45
LiveMusic_1080P-157b_crf_10_ss_00_t_20.0.mp4,4.36
LiveMusic_1080P-1ace_crf_10_ss_00_t_20.0.mp4,4.162
LiveMusic_1080P-21dd_crf_10_ss_00_t_20.0.mp4,3.819
LiveMusic_1080P-28fe_crf_10_ss_00_t_20.0.mp4,3.693
LiveMusic_1080P-2930_crf_10_ss_00_t_20.0.mp4,3.776
LiveMusic_1080P-2f7f_crf_10_ss_00_t_20.0.mp4,3.326
LiveMusic_1080P-3549_crf_10_ss_00_t_20.0.mp4,3.906
LiveMusic_1080P-3f95_crf_10_ss_00_t_20.0.mp4,4.05
LiveMusic_1080P-51f6_crf_10_ss_00_t_20.0.mp4,3.819
LiveMusic_1080P-541f_crf_10_ss_00_t_20.0.mp4,4.174
LiveMusic_1080P-59b3_crf_10_ss_00_t_20.0.mp4,3.443
LiveMusic_1080P-6bbe_crf_10_ss_00_t_20.0.mp4,4.329
LiveMusic_1080P-6d1a_crf_10_ss_00_t_20.0.mp4,3.78
LiveMusic_1080P-6fe2_crf_10_ss_00_t_20.0.mp4,3.281
LiveMusic_1080P-77e8_crf_10_ss_00_t_20.0.mp4,3.346
LiveMusic_1080P-7948_crf_10_ss_00_t_20.0.mp4,3.838
LiveMusic_1080P-7ead_crf_10_ss_00_t_20.0.mp4,3.559
LiveMusic_360P-121f_crf_10_ss_00_t_20.0.mp4,3.43
LiveMusic_360P-1d94_crf_10_ss_00_t_20.0.mp4,3.028
LiveMusic_360P-22c5_crf_10_ss_00_t_20.0.mp4,3.231
LiveMusic_360P-2508_crf_10_ss_00_t_20.0.mp4,3.004
LiveMusic_360P-265c_crf_10_ss_00_t_20.0.mp4,2.339
LiveMusic_360P-2b0f_crf_10_ss_00_t_20.0.mp4,3.401
LiveMusic_360P-3979_crf_10_ss_00_t_20.0.mp4,1.838
LiveMusic_360P-3b96_crf_10_ss_00_t_20.0.mp4,2.358
LiveMusic_360P-3be0_crf_10_ss_00_t_20.0.mp4,1.72
LiveMusic_360P-48d5_crf_10_ss_00_t_20.0.mp4,3.325
LiveMusic_360P-5281_crf_10_ss_00_t_20.0.mp4,3.596
LiveMusic_360P-54d0_crf_10_ss_00_t_20.0.mp4,3.559
LiveMusic_360P-5b57_crf_10_ss_00_t_20.0.mp4,2.773
LiveMusic_360P-6266_crf_10_ss_00_t_20.0.mp4,3.383
LiveMusic_360P-6640_crf_10_ss_00_t_20.0.mp4,3.11
LiveMusic_360P-6a65_crf_10_ss_00_t_20.0.mp4,2.427
LiveMusic_360P-7483_crf_10_ss_00_t_20.0.mp4,3.063
LiveMusic_480P-0638_crf_10_ss_00_t_20.0.mp4,2.909
LiveMusic_480P-1a91_crf_10_ss_00_t_20.0.mp4,3.173
LiveMusic_480P-2019_crf_10_ss_00_t_20.0.mp4,3.631
LiveMusic_480P-2a5e_crf_10_ss_00_t_20.0.mp4,3.089
LiveMusic_480P-38f3_crf_10_ss_00_t_20.0.mp4,2.973
LiveMusic_480P-3d03_crf_10_ss_00_t_20.0.mp4,2.729
LiveMusic_480P-459c_crf_10_ss_00_t_20.0.mp4,2.755
LiveMusic_480P-474a_crf_10_ss_00_t_20.0.mp4,1.491
LiveMusic_480P-4c3a_crf_10_ss_00_t_20.0.mp4,2.907
LiveMusic_480P-4f88_crf_10_ss_00_t_20.0.mp4,3.267
LiveMusic_480P-559d_crf_10_ss_00_t_20.0.mp4,3.695
LiveMusic_480P-58fb_crf_10_ss_00_t_20.0.mp4,3.502
LiveMusic_480P-61ef_crf_10_ss_00_t_20.0.mp4,3.153
LiveMusic_480P-6542_crf_10_ss_00_t_20.0.mp4,3.249
LiveMusic_480P-65ca_crf_10_ss_00_t_20.0.mp4,3.691
LiveMusic_720P-0cd5_crf_10_ss_00_t_20.0.mp4,4.042
LiveMusic_720P-0d9f_crf_10_ss_00_t_20.0.mp4,3.319
LiveMusic_720P-2620_crf_10_ss_00_t_20.0.mp4,3.721
LiveMusic_720P-267b_crf_10_ss_00_t_20.0.mp4,3.525
LiveMusic_720P-289b_crf_10_ss_00_t_20.0.mp4,2.436
LiveMusic_720P-3320_crf_10_ss_00_t_20.0.mp4,3.45
LiveMusic_720P-4ae2_crf_10_ss_00_t_20.0.mp4,3.285
LiveMusic_720P-58db_crf_10_ss_00_t_20.0.mp4,4.382
LiveMusic_720P-6343_crf_10_ss_00_t_20.0.mp4,3.304
LiveMusic_720P-6452_crf_10_ss_00_t_20.0.mp4,3.098
LiveMusic_720P-653e_crf_10_ss_00_t_20.0.mp4,3.112
LiveMusic_720P-65f6_crf_10_ss_00_t_20.0.mp4,4.019
LiveMusic_720P-66df_crf_10_ss_00_t_20.0.mp4,4.592
LiveMusic_720P-71c5_crf_10_ss_00_t_20.0.mp4,3.605
LyricVideo_1080P-0075_crf_10_ss_00_t_20.0.mp4,2.814
LyricVideo_1080P-0625_crf_10_ss_00_t_20.0.mp4,4.3
LyricVideo_1080P-16b6_crf_10_ss_00_t_20.0.mp4,4.381
LyricVideo_1080P-1b04_crf_10_ss_00_t_20.0.mp4,3.803
LyricVideo_1080P-1d75_crf_10_ss_00_t_20.0.mp4,4.299
LyricVideo_1080P-2946_crf_10_ss_00_t_20.0.mp4,4.177
LyricVideo_1080P-3803_crf_10_ss_00_t_20.0.mp4,3.95
LyricVideo_1080P-41ee_crf_10_ss_00_t_20.0.mp4,4.071
LyricVideo_1080P-4b40_crf_10_ss_00_t_20.0.mp4,3.636
LyricVideo_1080P-5461_crf_10_ss_00_t_20.0.mp4,4.031
LyricVideo_1080P-584f_crf_10_ss_00_t_20.0.mp4,3.188
LyricVideo_1080P-63d4_crf_10_ss_00_t_20.0.mp4,4.221
LyricVideo_1080P-63d9_crf_10_ss_00_t_20.0.mp4,3.512
LyricVideo_1080P-725e_crf_10_ss_00_t_20.0.mp4,4.399
LyricVideo_1080P-756a_crf_10_ss_00_t_20.0.mp4,4.228
LyricVideo_360P-0ac7_crf_10_ss_00_t_20.0.mp4,2.964
LyricVideo_360P-17ce_crf_10_ss_00_t_20.0.mp4,2.83
LyricVideo_360P-3afc_crf_10_ss_00_t_20.0.mp4,2.685
LyricVideo_360P-5868_crf_10_ss_00_t_20.0.mp4,3.107
LyricVideo_360P-5e87_crf_10_ss_00_t_20.0.mp4,2.999
LyricVideo_480P-0a5b_crf_10_ss_00_t_20.0.mp4,3.247
LyricVideo_480P-0f72_crf_10_ss_00_t_20.0.mp4,2.064
LyricVideo_480P-1484_crf_10_ss_00_t_20.0.mp4,3.145
LyricVideo_480P-200a_crf_10_ss_00_t_20.0.mp4,3.063
LyricVideo_480P-2c50_crf_10_ss_00_t_20.0.mp4,2.985
LyricVideo_480P-3b2c_crf_10_ss_00_t_20.0.mp4,3.472
LyricVideo_480P-3ccf_crf_10_ss_00_t_20.0.mp4,2.639
LyricVideo_480P-4346_crf_10_ss_00_t_20.0.mp4,3.193
LyricVideo_480P-51e4_crf_10_ss_00_t_20.0.mp4,3.179
LyricVideo_480P-5c17_crf_10_ss_00_t_20.0.mp4,3.344
LyricVideo_480P-6fca_crf_10_ss_00_t_20.0.mp4,2.572
LyricVideo_480P-7919_crf_10_ss_00_t_20.0.mp4,2.508
LyricVideo_720P-068d_crf_10_ss_00_t_20.0.mp4,3.825
LyricVideo_720P-0940_crf_10_ss_00_t_20.0.mp4,3.045
LyricVideo_720P-09ed_crf_10_ss_00_t_20.0.mp4,3.026
LyricVideo_720P-0ae4_crf_10_ss_00_t_20.0.mp4,3.717
LyricVideo_720P-1c89_crf_10_ss_00_t_20.0.mp4,3.93
LyricVideo_720P-2d24_crf_10_ss_00_t_20.0.mp4,4.199
LyricVideo_720P-36fb_crf_10_ss_00_t_20.0.mp4,3.839
LyricVideo_720P-4253_crf_10_ss_00_t_20.0.mp4,4.066
LyricVideo_720P-47a9_crf_10_ss_00_t_20.0.mp4,2.816
LyricVideo_720P-59ed_crf_10_ss_00_t_20.0.mp4,4.315
LyricVideo_720P-5d3a_crf_10_ss_00_t_20.0.mp4,3.939
LyricVideo_720P-6f0c_crf_10_ss_00_t_20.0.mp4,2.803
LyricVideo_720P-6fc9_crf_10_ss_00_t_20.0.mp4,2.671
LyricVideo_720P-739a_crf_10_ss_00_t_20.0.mp4,2.877
LyricVideo_720P-74a0_crf_10_ss_00_t_20.0.mp4,4.415
LyricVideo_720P-7f44_crf_10_ss_00_t_20.0.mp4,4.196
MusicVideo_1080P-04b6_crf_10_ss_00_t_20.0.mp4,4.288
MusicVideo_1080P-0706_crf_10_ss_00_t_20.0.mp4,4.084
MusicVideo_1080P-0860_crf_10_ss_00_t_20.0.mp4,3.963
MusicVideo_1080P-106d_crf_10_ss_00_t_20.0.mp4,3.259
MusicVideo_1080P-16e6_crf_10_ss_00_t_20.0.mp4,4.349
MusicVideo_1080P-18f5_crf_10_ss_00_t_20.0.mp4,3.829
MusicVideo_1080P-1a53_crf_10_ss_00_t_20.0.mp4,3.577
MusicVideo_1080P-24f5_crf_10_ss_00_t_20.0.mp4,4.283
MusicVideo_1080P-2b2b_crf_10_ss_00_t_20.0.mp4,4.436
MusicVideo_1080P-2d1c_crf_10_ss_00_t_20.0.mp4,3.616
MusicVideo_1080P-34ff_crf_10_ss_00_t_20.0.mp4,3.658
MusicVideo_1080P-3a50_crf_10_ss_00_t_20.0.mp4,3.69
MusicVideo_1080P-453f_crf_10_ss_00_t_20.0.mp4,4.372
MusicVideo_1080P-4671_crf_10_ss_00_t_20.0.mp4,3.083
MusicVideo_1080P-5072_crf_10_ss_00_t_20.0.mp4,4.19
MusicVideo_1080P-55af_crf_10_ss_00_t_20.0.mp4,3.748
MusicVideo_1080P-6260_crf_10_ss_00_t_20.0.mp4,3.042
MusicVideo_1080P-65c6_crf_10_ss_00_t_20.0.mp4,4.066
MusicVideo_1080P-6c1d_crf_10_ss_00_t_20.0.mp4,4.323
MusicVideo_1080P-6c88_crf_10_ss_00_t_20.0.mp4,3.318
MusicVideo_1080P-6fb1_crf_10_ss_00_t_20.0.mp4,3.492
MusicVideo_1080P-7265_crf_10_ss_00_t_20.0.mp4,3.566
MusicVideo_1080P-7706_crf_10_ss_00_t_20.0.mp4,2.925
MusicVideo_1080P-7f2e_crf_10_ss_00_t_20.0.mp4,3.75
MusicVideo_360P-08cb_crf_10_ss_00_t_20.0.mp4,3.401
MusicVideo_360P-17e4_crf_10_ss_00_t_20.0.mp4,3.233
MusicVideo_360P-24b0_crf_10_ss_00_t_20.0.mp4,3.512
MusicVideo_360P-2fcb_crf_10_ss_00_t_20.0.mp4,3.619
MusicVideo_360P-462f_crf_10_ss_00_t_20.0.mp4,3.51
MusicVideo_360P-4de7_crf_10_ss_00_t_20.0.mp4,2.968
MusicVideo_360P-5358_crf_10_ss_00_t_20.0.mp4,3.069
MusicVideo_360P-5578_crf_10_ss_00_t_20.0.mp4,2.873
MusicVideo_360P-5699_crf_10_ss_00_t_20.0.mp4,3.776
MusicVideo_360P-5f07_crf_10_ss_00_t_20.0.mp4,2.921
MusicVideo_360P-5f8d_crf_10_ss_00_t_20.0.mp4,2.437
MusicVideo_360P-648c_crf_10_ss_00_t_20.0.mp4,3.272
MusicVideo_360P-7b94_crf_10_ss_00_t_20.0.mp4,2.44
MusicVideo_480P-0448_crf_10_ss_00_t_20.0.mp4,3.453
MusicVideo_480P-12fb_crf_10_ss_00_t_20.0.mp4,3.059
MusicVideo_480P-184c_crf_10_ss_00_t_20.0.mp4,3.726
MusicVideo_480P-1eee_crf_10_ss_00_t_20.0.mp4,3.061
MusicVideo_480P-2de0_crf_10_ss_00_t_20.0.mp4,3.47
MusicVideo_480P-3aa2_crf_10_ss_00_t_20.0.mp4,2.767
MusicVideo_480P-3c8b_crf_10_ss_00_t_20.0.mp4,2.908
MusicVideo_480P-41ce_crf_10_ss_00_t_20.0.mp4,3.766
MusicVideo_480P-483b_crf_10_ss_00_t_20.0.mp4,1.539
MusicVideo_480P-4cc8_crf_10_ss_00_t_20.0.mp4,3.346
MusicVideo_480P-5461_crf_10_ss_00_t_20.0.mp4,4.272
MusicVideo_480P-5830_crf_10_ss_00_t_20.0.mp4,3.045
MusicVideo_480P-6026_crf_10_ss_00_t_20.0.mp4,3.033
MusicVideo_480P-61ba_crf_10_ss_00_t_20.0.mp4,1.756
MusicVideo_480P-66b2_crf_10_ss_00_t_20.0.mp4,2.709
MusicVideo_480P-6fb6_crf_10_ss_00_t_20.0.mp4,3.611
MusicVideo_480P-7643_crf_10_ss_00_t_20.0.mp4,3.093
MusicVideo_480P-7955_crf_10_ss_00_t_20.0.mp4,3.509
MusicVideo_720P-0355_crf_10_ss_00_t_20.0.mp4,1.907
MusicVideo_720P-0752_crf_10_ss_00_t_20.0.mp4,4.365
MusicVideo_720P-14f0_crf_10_ss_00_t_20.0.mp4,2.382
MusicVideo_720P-2d7d_crf_10_ss_00_t_20.0.mp4,2.988
MusicVideo_720P-3698_crf_10_ss_00_t_20.0.mp4,4.378
MusicVideo_720P-3b11_crf_10_ss_00_t_20.0.mp4,3.6
MusicVideo_720P-3c4c_crf_10_ss_00_t_20.0.mp4,4.135
MusicVideo_720P-44c1_crf_10_ss_00_t_20.0.mp4,4.499
MusicVideo_720P-4895_crf_10_ss_00_t_20.0.mp4,4.173
MusicVideo_720P-4ad2_crf_10_ss_00_t_20.0.mp4,3.756
MusicVideo_720P-575d_crf_10_ss_00_t_20.0.mp4,3.242
MusicVideo_720P-5c9c_crf_10_ss_00_t_20.0.mp4,2.471
MusicVideo_720P-62df_crf_10_ss_00_t_20.0.mp4,4.246
MusicVideo_720P-734f_crf_10_ss_00_t_20.0.mp4,3.848
MusicVideo_720P-7bcf_crf_10_ss_00_t_20.0.mp4,3.536
NewsClip_1080P-00c3_crf_10_ss_00_t_20.0.mp4,4.421
NewsClip_1080P-02fd_crf_10_ss_00_t_20.0.mp4,4.159
NewsClip_1080P-06df_crf_10_ss_00_t_20.0.mp4,4.489
NewsClip_1080P-0abf_crf_10_ss_00_t_20.0.mp4,3.672
NewsClip_1080P-1db0_crf_10_ss_00_t_20.0.mp4,4.141
NewsClip_1080P-22b3_crf_10_ss_00_t_20.0.mp4,3.812
NewsClip_1080P-27fb_crf_10_ss_00_t_20.0.mp4,4.002
NewsClip_1080P-2eb0_crf_10_ss_00_t_20.0.mp4,4.484
NewsClip_1080P-3427_crf_10_ss_00_t_20.0.mp4,4.382
NewsClip_1080P-3c7c_crf_10_ss_00_t_20.0.mp4,4.462
NewsClip_1080P-4241_crf_10_ss_00_t_20.0.mp4,3.936
NewsClip_1080P-48ae_crf_10_ss_00_t_20.0.mp4,3.887
NewsClip_1080P-5b53_crf_10_ss_00_t_20.0.mp4,4.45
NewsClip_1080P-5be1_crf_10_ss_00_t_20.0.mp4,4.065
NewsClip_1080P-632e_crf_10_ss_00_t_20.0.mp4,3.517
NewsClip_1080P-67dc_crf_10_ss_00_t_20.0.mp4,3.977
NewsClip_1080P-7816_crf_10_ss_00_t_20.0.mp4,3.855
NewsClip_360P-0376_crf_10_ss_00_t_20.0.mp4,3.095
NewsClip_360P-0c17_crf_10_ss_00_t_20.0.mp4,2.968
NewsClip_360P-0ff8_crf_10_ss_00_t_20.0.mp4,3.518
NewsClip_360P-1093_crf_10_ss_00_t_20.0.mp4,3.1
NewsClip_360P-12fc_crf_10_ss_00_t_20.0.mp4,2.902
NewsClip_360P-1b1c_crf_10_ss_00_t_20.0.mp4,3.514
NewsClip_360P-1e1c_crf_10_ss_00_t_20.0.mp4,3.254
NewsClip_360P-1eae_crf_10_ss_00_t_20.0.mp4,3.467
NewsClip_360P-22ce_crf_10_ss_00_t_20.0.mp4,2.698
NewsClip_360P-274e_crf_10_ss_00_t_20.0.mp4,3.332
NewsClip_360P-2986_crf_10_ss_00_t_20.0.mp4,2.902
NewsClip_360P-2c91_crf_10_ss_00_t_20.0.mp4,2.859
NewsClip_360P-311a_crf_10_ss_00_t_20.0.mp4,2.447
NewsClip_360P-3451_crf_10_ss_00_t_20.0.mp4,2.121
NewsClip_360P-4288_crf_10_ss_00_t_20.0.mp4,3.393
NewsClip_360P-439a_crf_10_ss_00_t_20.0.mp4,3.282
NewsClip_360P-4417_crf_10_ss_00_t_20.0.mp4,2.924
NewsClip_360P-5052_crf_10_ss_00_t_20.0.mp4,2.095
NewsClip_360P-5752_crf_10_ss_00_t_20.0.mp4,3.346
NewsClip_360P-5bcc_crf_10_ss_00_t_20.0.mp4,2.864
NewsClip_360P-5f3b_crf_10_ss_00_t_20.0.mp4,2.298
NewsClip_360P-66ae_crf_10_ss_00_t_20.0.mp4,3.218
NewsClip_360P-67ce_crf_10_ss_00_t_20.0.mp4,3.196
NewsClip_360P-7a96_crf_10_ss_00_t_20.0.mp4,2.291
NewsClip_480P-0269_crf_10_ss_00_t_20.0.mp4,3.04
NewsClip_480P-0ce5_crf_10_ss_00_t_20.0.mp4,3.265
NewsClip_480P-15fa_crf_10_ss_00_t_20.0.mp4,3.581
NewsClip_480P-2407_crf_10_ss_00_t_20.0.mp4,2.688
NewsClip_480P-2642_crf_10_ss_00_t_20.0.mp4,2.688
NewsClip_480P-28eb_crf_10_ss_00_t_20.0.mp4,2.998
NewsClip_480P-2b9b_crf_10_ss_00_t_20.0.mp4,2.421
NewsClip_480P-2ba7_crf_10_ss_00_t_20.0.mp4,2.791
NewsClip_480P-31bd_crf_10_ss_00_t_20.0.mp4,3.61
NewsClip_480P-3672_crf_10_ss_00_t_20.0.mp4,3.802
NewsClip_480P-36d0_crf_10_ss_00_t_20.0.mp4,3.764
NewsClip_480P-4072_crf_10_ss_00_t_20.0.mp4,2.481
NewsClip_480P-41b1_crf_10_ss_00_t_20.0.mp4,3.623
NewsClip_480P-437c_crf_10_ss_00_t_20.0.mp4,3.011
NewsClip_480P-49c9_crf_10_ss_00_t_20.0.mp4,3.975
NewsClip_480P-4a9f_crf_10_ss_00_t_20.0.mp4,2.983
NewsClip_480P-4e77_crf_10_ss_00_t_20.0.mp4,3.45
NewsClip_480P-543f_crf_10_ss_00_t_20.0.mp4,3.423
NewsClip_480P-5a3b_crf_10_ss_00_t_20.0.mp4,2.237
NewsClip_480P-5e7f_crf_10_ss_00_t_20.0.mp4,3.105
NewsClip_480P-606e_crf_10_ss_00_t_20.0.mp4,2.921
NewsClip_480P-6615_crf_10_ss_00_t_20.0.mp4,3.51
NewsClip_480P-696e_crf_10_ss_00_t_20.0.mp4,3.102
NewsClip_480P-6bfa_crf_10_ss_00_t_20.0.mp4,3.793
NewsClip_480P-7232_crf_10_ss_00_t_20.0.mp4,2.991
NewsClip_480P-72b8_crf_10_ss_00_t_20.0.mp4,3.407
NewsClip_480P-7a0d_crf_10_ss_00_t_20.0.mp4,3.754
NewsClip_720P-04ba_crf_10_ss_00_t_20.0.mp4,3.49
NewsClip_720P-0c81_crf_10_ss_00_t_20.0.mp4,3.893
NewsClip_720P-1971_crf_10_ss_00_t_20.0.mp4,4.272
NewsClip_720P-2182_crf_10_ss_00_t_20.0.mp4,3.494
NewsClip_720P-23e0_crf_10_ss_00_t_20.0.mp4,4.11
NewsClip_720P-2882_crf_10_ss_00_t_20.0.mp4,3.667
NewsClip_720P-35d9_crf_10_ss_00_t_20.0.mp4,3.017
NewsClip_720P-37f7_crf_10_ss_00_t_20.0.mp4,3.716
NewsClip_720P-4603_crf_10_ss_00_t_20.0.mp4,3.454
NewsClip_720P-4e87_crf_10_ss_00_t_20.0.mp4,4.368
NewsClip_720P-5564_crf_10_ss_00_t_20.0.mp4,4.377
NewsClip_720P-5787_crf_10_ss_00_t_20.0.mp4,4.483
NewsClip_720P-579b_crf_10_ss_00_t_20.0.mp4,2.866
NewsClip_720P-5d89_crf_10_ss_00_t_20.0.mp4,4.48
NewsClip_720P-6016_crf_10_ss_00_t_20.0.mp4,4.522
NewsClip_720P-6106_crf_10_ss_00_t_20.0.mp4,2.996
NewsClip_720P-672c_crf_10_ss_00_t_20.0.mp4,3.987
NewsClip_720P-6a19_crf_10_ss_00_t_20.0.mp4,3.547
NewsClip_720P-6cde_crf_10_ss_00_t_20.0.mp4,4.297
NewsClip_720P-72d2_crf_10_ss_00_t_20.0.mp4,4.357
NewsClip_720P-739b_crf_10_ss_00_t_20.0.mp4,4.007
NewsClip_720P-7745_crf_10_ss_00_t_20.0.mp4,4.528
NewsClip_720P-7b7e_crf_10_ss_00_t_20.0.mp4,4.145
NewsClip_720P-7b97_crf_10_ss_00_t_20.0.mp4,2.803
NewsClip_720P-7c67_crf_10_ss_00_t_20.0.mp4,4.434
NewsClip_720P-7e56_crf_10_ss_00_t_20.0.mp4,4.41
Sports_1080P-0063_crf_10_ss_00_t_20.0.mp4,3.447
Sports_1080P-0640_crf_10_ss_00_t_20.0.mp4,3.524
Sports_1080P-08e1_crf_10_ss_00_t_20.0.mp4,4.224
Sports_1080P-0d0c_crf_10_ss_00_t_20.0.mp4,3.98
Sports_1080P-15d1_crf_10_ss_00_t_20.0.mp4,4.57
